Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,PTS_W/L,Share
2017,David Nwaba,-0.35066082844136803,-0.630244379516443,-0.776415539510639,-0.3401227951287142,-0.02395659942838007,-0.09401228673254394,1.1306660040657013,-0.3202385251348531,-0.7628279268523737,-0.4431962256142157,-0.5024759815182437,-1.3095529150159253,0.317,-0.842391457199575,0.0
2017,Lance Thomas,-0.20356158261214996,-0.630244379516443,-0.7210549244575036,-0.3818524928043062,-0.5346104293491091,-0.7862845799449131,-0.39220644942543653,-1.0870770037135649,-0.7288741615622086,-0.865383330347135,-0.7701547352372685,-1.0696922054122084,0.378,-0.7375077736547307,0.0
2017,Jerian Grant,-0.8320765420642626,-0.6473510730158168,-0.11208815887301475,-0.9243385625870026,-0.02395659942838007,-0.7862845799449131,0.23297276832355762,-0.11843892550887632,-0.1856139169195687,0.3037501904517187,-0.10095785093970626,-0.5346183147577626,0.5,-0.5420687786340096,0.0
2017,Andrew Harrison,-0.27042487617088534,-0.6473510730158168,0.3861573766052034,-0.8826088649114106,-0.02395659942838007,-0.3247697178033337,-1.0173856671744308,-1.026537123825772,-0.4911978045310536,-0.8329073992138335,-0.8370744236670249,-0.4608150194950807,0.524,-0.5014908289346928,0.0
2017,Domantas Sabonis,-0.32391551101787347,-0.6473510730158168,-0.6103336943512329,-0.17320400442634612,-0.5346104293491091,-0.09401228673254394,-1.1456275579947373,-1.38977640315253,-0.7628279268523737,-1.19014264168015,-1.171672865815806,-0.6453232576517858,0.573,-0.41864418163192085,0.0
2017,Quincy Acy,-1.046039081452216,-0.664457766515191,-0.8871367696169097,-0.4235821904798983,-0.7899373443094735,-0.09401228673254394,0.393275131848939,-0.40095836498524356,-0.7288741615622086,-0.4107202944809141,-0.5024759815182437,-0.3870117242323981,0.5,-0.5563971507029775,0.0
2017,Beno Udrih,-1.086157057587457,-0.664457766515191,0.7183210669240155,-1.0495276556137785,-1.045264259269838,-1.0170420110157026,-0.08763195872720861,0.4869598733690541,-0.5930591004015486,0.36870205271832174,-0.30171691622897495,0.12961134260637727,0.451,-0.6378396175429905,0.0
2017,Tarik Black,-0.8320765420642626,-0.6815644600145648,-0.8317761545637743,0.45274146070753396,-0.7899373443094735,0.5982600064798249,0.3131239500862492,0.24480035381788207,-0.21956768220973372,-0.7679555369472306,-0.7032350468075124,-0.5899707862047744,0.317,-0.8696440208747518,0.0
2017,Richard Jefferson,-0.28379753488263265,-0.6815644600145648,-0.6103336943512329,-0.5905009811822663,-1.045264259269838,-0.7862845799449131,0.5375472590217838,-1.1072569636761624,-0.32142897808022863,-0.735479605813929,-0.7701547352372685,-1.2357496197532434,0.622,-0.37144652403674094,0.0
2017,Taurean Prince,-0.7919585659290213,-0.6815644600145648,-0.6656943094043684,-0.5487712835066743,-0.02395659942838007,0.13674514433824567,-0.44029715848305145,-0.8045575642371972,-0.6609666309818786,-0.31329250108100964,-0.5024759815182437,-0.3132084289697162,0.524,-0.5315230967912493,0.0
2017,Jason Smith,-1.086157057587457,-0.6815644600145648,-0.8871367696169097,-0.21493370210193818,-1.045264259269838,0.5982600064798249,0.9222729314827033,-0.03771908565848553,-0.25352144749989874,-0.31329250108100964,-0.4355562930884874,-0.4054625480480689,0.598,-0.4106489500174369,0.0
2017,Quinn Cook,-1.219883644704928,-0.6986711535139389,-0.11208815887301475,-1.4668246323696987,-1.045264259269838,-1.0170420110157026,0.6176984407844753,-0.40095836498524356,-0.9665505185933635,-0.735479605813929,-0.5693956699479998,0.12961134260637727,0.5,-0.5850538948409132,0.0
2017,Brandon Bass,-1.5274547950751107,-0.6986711535139389,-0.9424973846700451,-0.6322306788578583,-1.045264259269838,-0.5555271488741232,1.7558452218146954,1.193258472059973,-0.2874752127900636,0.4011779838516232,-0.2347972277992187,0.14806216642204742,0.622,-0.38927101889053695,0.0
2017,Gerald Green,-1.4873368189398695,-0.6986711535139389,-0.776415539510639,-0.9243385625870026,-1.3005911742302025,-0.7862845799449131,-0.26396455860513,-0.380778405022646,-0.8307354574327036,-0.7030036746806275,-0.5693956699479998,0.7015868808921637,0.646,-0.3507563547691514,0.0
2017,Ian Mahinmi,-0.6181140026763096,-0.6986711535139389,-0.8317761545637743,0.327552367680758,0.9973510604130784,0.8290174375506147,0.9703636405403182,0.06318071415450288,-0.5591053351113837,-0.18338877654780364,-0.4355562930884874,-0.9036347910711735,0.598,-0.4277856830119224,0.0
2017,Georgios Papagiannis,-0.8588218594877567,-0.6986711535139389,-0.6656943094043684,-0.04801491139957015,-1.5559180891905673,0.8290174375506147,0.5215170226692455,-0.2193387253218647,-0.8986429880130337,-0.9628111237470394,-0.6363153583777561,-0.36856090041672795,0.39,-0.7615794387305966,0.0
2017,Delon Wright,-0.8053312246407686,-0.6986711535139389,-0.0013669287667439415,-0.9243385625870026,0.7420241454527137,-0.09401228673254394,-0.08763195872720861,0.24480035381788207,-0.6609666309818786,0.9207928819844471,-0.16787753936946248,-0.42391337186373906,0.622,-0.38927101889053695,0.0
2017,Jerami Grant,-0.4576420981353443,-0.7157778470133129,-0.8317761545637743,-0.5905009811822663,-0.7899373443094735,1.290532299692194,0.24900300467609593,-0.7440176843494044,-0.04979885575890875,-0.1509128454145022,-0.30171691622897495,-1.2542004435689138,0.5,-0.599382266909881,0.0
2017,Anthony Morrow,-1.0594117401639631,-0.7157778470133129,-0.8871367696169097,-1.4250949346941066,-0.5346104293491091,-1.0170420110157026,-0.568539049303358,-0.7440176843494044,-0.6270128656917137,-0.47567215674751706,-0.5024759815182437,-0.4608150194950807,0.5,-0.599382266909881,0.0
2017,Terry Rozier,-0.7250952723702858,-0.7157778470133129,-0.16744877392615004,-0.3818524928043062,-0.27928351438874455,-0.7862845799449131,-1.1937182670523512,-0.5825780046486227,-0.5591053351113837,-0.18338877654780364,-0.3686366046587312,-0.3316592527853863,0.646,-0.3692686114822578,0.0
2017,Paul Zipser,-0.4442694394235975,-0.7157778470133129,-0.7210549244575036,-0.5070415858310824,-1.045264259269838,-0.09401228673254394,-0.6005995220084346,-1.38977640315253,-0.8646892227228686,-1.1576667105468486,-0.8370744236670249,-0.8298314958084912,0.5,-0.599382266909881,0.0
2017,Joffrey Lauvergne,-1.1396476924344454,-0.7328845405126868,-0.6103336943512329,-0.17320400442634612,-0.7899373443094735,-0.7862845799449131,-0.5044181038932047,-0.23951868528446232,-0.5251515698212187,-0.4431962256142157,-0.5693956699479998,-0.07334771936599899,0.5,-0.6137106389788487,0.0
2017,Malcolm Delaney,-0.7250952723702858,-0.7328845405126868,0.27543614649893283,-0.9660682602625945,-0.5346104293491091,-1.0170420110157026,-1.3540206305777345,-1.268696643376944,-1.0005042838835285,-1.5473778841464663,-1.2385925542455622,-0.11024936699733993,0.524,-0.5765714985760841,0.0
2017,Meyers Leonard,-0.8053312246407686,-0.7328845405126868,-0.6103336943512329,-0.3401227951287142,-1.3005911742302025,-0.09401228673254394,-0.5364785765982814,-0.9861772039005764,-0.5591053351113837,-0.800431468080532,-0.7701547352372685,-0.6268724338361154,0.5,-0.6137106389788487,0.0
2017,Alexis Ajinça,-1.0059211053169748,-0.7499912340120609,-0.9978579997231803,0.20236327465398202,-0.5346104293491091,0.36750257540903525,-0.18381337684243848,-0.17897880539666916,-0.6949203962720436,-0.800431468080532,-0.6363153583777561,-0.3132084289697162,0.415,-0.7571376433892165,0.0
2017,Derrick Jones Jr.,-0.7384679310820331,-0.7499912340120609,-0.9424973846700451,-0.6322306788578583,-0.7899373443094735,-0.09401228673254394,1.0184543495979332,-0.36059844506004834,-0.6609666309818786,-0.47567215674751706,-0.5024759815182437,-1.3280037388315962,0.293,-0.9424321509851084,0.0
2017,Chasson Randle,-1.4739641602281224,-0.7499912340120609,-0.4442518491918268,-1.1747167486405545,-1.045264259269838,-0.7862845799449131,0.7299100952522435,-0.03771908565848553,-0.7967816921425386,-0.28081656994770815,-0.5024759815182437,0.14806216642204742,0.5,-0.6280390110478166,0.0
2017,Willie Reed,-1.0727843988757102,-0.7499912340120609,-0.9424973846700451,0.2858226700051661,-1.045264259269838,0.5982600064798249,0.601668204431937,0.6685795130324337,0.18787750127224628,-0.021009120881296212,-0.30171691622897495,-0.6637740814674563,0.5,-0.6280390110478166,0.0
2017,Omri Casspi,-0.6181140026763096,-0.7670979275114348,-0.6103336943512329,-0.3818524928043062,-0.27928351438874455,-0.7862845799449131,-0.2319040859000534,-0.764197644312002,-0.8646892227228686,-0.7679555369472306,-0.6363153583777561,-0.8298314958084912,0.5,-0.6423673831167843,0.0
2017,Mike Dunleavy,-0.885567176911251,-0.7670979275114348,-0.6656943094043684,-0.7574197718846344,-1.045264259269838,-0.7862845799449131,0.5215170226692455,-0.7440176843494044,-0.5251515698212187,-0.18338877654780364,-0.4355562930884874,-0.9036347910711735,0.5,-0.6423673831167843,0.0
2017,Cameron Payne,-1.0192937640287216,-0.7670979275114348,-0.16744877392615004,-1.0495276556137785,-0.5346104293491091,-0.7862845799449131,-2.1395022118521116,-1.6722958426288976,-1.1363193450441884,-1.7097575398129736,-0.8370744236670249,0.3694720522100938,0.5,-0.6423673831167843,0.0
2017,Randy Foye,-0.5245053916940796,-0.7670979275114348,-0.05672754381987935,-0.7574197718846344,-0.5346104293491091,-0.7862845799449131,-0.5525088129508197,-1.3090565633021394,-0.9665505185933635,-1.1576667105468486,-1.0378334889562937,-0.8298314958084912,0.244,-1.0238459610809836,0.0
2017,Hollis Thompson,-0.4977600742705856,-0.7842046210108089,-0.6656943094043684,-0.5070415858310824,-0.5346104293491091,-0.5555271488741232,-0.9372344854117391,-1.1879768035265532,-0.7967816921425386,-0.5730999501474215,-0.5693956699479998,-1.0881430292278789,0.5,-0.6566957551857522,0.0
2017,Wayne Selden,-0.7518405897937804,-0.7842046210108089,-0.6656943094043684,-1.2164464463161466,-0.7899373443094735,-0.7862845799449131,-0.24793432225259174,-1.38977640315253,-1.0005042838835285,-1.5149019530131649,-0.6363153583777561,-0.6637740814674563,0.5,-0.6566957551857522,0.0
2017,Dewayne Dedmon,-0.6716046375232977,-0.7842046210108089,-0.8317761545637743,1.0369572281658224,-0.5346104293491091,0.8290174375506147,1.675694040052004,0.4465999534438589,0.7311377459148862,0.4661298461182262,0.09980121434956248,-1.2172987959375725,0.744,-0.3000912311332813,0.0
2017,Cheick Diallo,-1.4472188428046284,-0.7842046210108089,-1.0532186147763158,0.11890387930279789,-1.3005911742302025,-0.09401228673254394,-0.48838786754066643,0.6080396331446405,-0.8646892227228686,-0.930335192613738,-0.5693956699479998,0.2956687569474119,0.415,-0.7809227410237032,0.0
2017,Shaun Livingston,-0.6448593200998036,-0.7842046210108089,-0.16744877392615004,-0.8408791672358185,-0.5346104293491091,-0.3247697178033337,0.4413658409065539,-0.7440176843494044,-0.1516601516294037,-0.54062401901412,-0.6363153583777561,-1.0881430292278789,0.817,-0.1934021727077469,0.0
2017,Luis Scola,-1.3001195969754102,-0.7842046210108089,-0.6103336943512329,-0.04801491139957015,-0.7899373443094735,-0.7862845799449131,0.15282158656086609,0.022820794229307658,-0.7628279268523737,-0.670527743547326,-0.5693956699479998,-0.036446071734658025,0.244,-1.0308382066506399,0.0
2017,Denzel Valentine,-0.7250952723702858,-0.7842046210108089,-0.5549730792980975,-0.5905009811822663,-0.5346104293491091,-0.7862845799449131,-0.7769321218863561,-1.3090565633021394,-0.8307354574327036,-0.800431468080532,-0.7032350468075124,-0.6453232576517858,0.5,-0.6566957551857522,0.0
2017,Anthony Bennett,-1.4739641602281224,-0.8013113145101829,-0.8871367696169097,-0.2566633997775302,-1.3005911742302025,-0.7862845799449131,-0.11969243143228524,0.1842604739300889,-0.8646892227228686,-0.18338877654780364,-0.5024759815182437,0.09270969497503564,0.244,-1.0378304522202961,0.0
2017,Aaron Brooks,-1.1663930098579396,-0.8013113145101829,-0.11208815887301475,-1.2164464463161466,-0.7899373443094735,-0.7862845799449131,-0.5364785765982814,-0.8650974441249903,-0.9325967533031987,-0.930335192613738,-0.7701547352372685,0.05580804734369469,0.512,-0.6538300807719586,0.0
2017,Trey Burke,-1.3669828905341457,-0.8013113145101829,-0.16744877392615004,-1.341635539342923,-1.3005911742302025,-0.7862845799449131,-0.13572266778482353,-0.6027579646112203,-0.8646892227228686,-0.7030036746806275,-0.6363153583777561,0.12961134260637727,0.598,-0.5306060809788354,0.0
2017,Joakim Noah,-0.05646233678293191,-0.8013113145101829,0.053993686286391465,1.9967402747044392,-0.02395659942838007,0.8290174375506147,-0.7929623582388944,0.2851602737430773,-0.2874752127900636,0.10889460365190977,-0.2347972277992187,-1.1619463244905612,0.378,-0.8458302664961272,0.0
2017,Thomas Robinson,-1.4472188428046284,-0.8013113145101829,-0.8317761545637743,0.2440929723295739,-0.5346104293491091,-0.5555271488741232,-0.08763195872720861,0.7089394329576288,-0.7288741615622086,-0.4107202944809141,-0.5024759815182437,0.33257040457875287,0.317,-0.933233336116831,0.0
2017,Aron Baynes,-0.9390578117582393,-0.8184180080095568,-0.9424973846700451,0.16063357697839015,-1.3005911742302025,0.13674514433824567,0.4734263136116305,-0.13861888547147394,-0.015845090468743727,-0.6055758812807231,-0.6363153583777561,-0.885183967255503,0.451,-0.7541573419988712,0.0
2017,Toney Douglas,-0.8187038833525158,-0.8184180080095568,0.10935430133952663,-0.6322306788578583,0.2313703155319847,-0.5555271488741232,-1.434171812340426,-0.6431178845364159,-0.8646892227228686,-0.21586470768110516,-0.4355562930884874,-0.2763067813383752,0.524,-0.6516521682174755,0.0
2017,Juancho Hernangómez,-1.1931383272814338,-0.8184180080095568,-0.8871367696169097,-0.4235821904798983,-0.5346104293491091,-0.5555271488741232,0.8260915133674734,-0.07807900558368075,-0.42329027395072366,0.23879832818511573,-0.2347972277992187,-0.7929298481771503,0.488,-0.702202664876794,0.0
2017,Mario Hezonja,-1.0326664227404687,-0.8184180080095568,-0.6103336943512329,-0.7574197718846344,-0.5346104293491091,-0.5555271488741232,-1.4502020486929643,-1.329236523264737,-1.2721344062048485,-1.3525222973466573,-0.9709138005265373,-0.01799524791898722,0.354,-0.8903628468864792,0.0
2017,Josh McRoberts,-0.6983499549467918,-0.8184180080095568,0.10935430133952663,-0.2566633997775302,-0.5346104293491091,-0.5555271488741232,-1.6265346485708856,-0.8045575642371972,-0.9325967533031987,-0.24834063881440668,-0.5024759815182437,-0.36856090041672795,0.5,-0.6853524993236877,0.0
2017,Luke Babbitt,-0.9123124943347453,-0.8355247015089309,-0.8871367696169097,-0.7991494695602265,-1.045264259269838,-0.5555271488741232,0.36121465914386236,-1.1072569636761624,-0.42329027395072366,-0.37824436334761263,-0.5024759815182437,-1.0881430292278789,0.5,-0.6996808713926557,0.0
2017,Jarell Eddie,-1.3536102318223986,-0.8355247015089309,-1.1639398448825864,-1.0912573532893706,-1.3005911742302025,-1.0170420110157026,-0.2799947949576683,-0.8247375241997952,-1.0005042838835285,-0.5081480878808186,-0.5024759815182437,-0.4977166671264216,0.293,-0.9844142811471841,0.0
2017,Cristiano Felício,-0.898939835622998,-0.8355247015089309,-0.8317761545637743,0.2858226700051661,-0.7899373443094735,-0.3247697178033337,1.0024241132453948,0.30534023370567526,0.11996997069191621,0.043942741385306794,-0.30171691622897495,-1.198847972121902,0.5,-0.6996808713926557,0.0
2017,Kevin Séraphin,-1.4873368189398695,-0.8526313950083048,-0.8871367696169097,-0.46531188815549035,-1.5559180891905673,-0.09401228673254394,0.29709371373371085,0.12372059404229606,-0.6949203962720436,-0.8329073992138335,-0.6363153583777561,0.018906399712353736,0.512,-0.6978468397678277,0.0
2017,Roy Hibbert,-1.1129023750109515,-0.8697380885076789,-0.9424973846700451,-0.3401227951287142,-1.3005911742302025,1.290532299692194,1.1787567131233163,-0.05789904562108314,-0.42329027395072366,-0.47567215674751706,-0.5024759815182437,-0.9036347910711735,0.5,-0.7283376155305913,0.0
2017,Isaiah Canaan,-0.9791757878934806,-0.8697380885076789,-0.6656943094043684,-1.1329870509649627,-0.27928351438874455,-1.0170420110157026,-0.9212042490592008,-1.147616883601358,-0.8646892227228686,-0.800431468080532,-0.6363153583777561,-0.6453232576517858,0.5,-0.7283376155305913,0.0
2017,Boris Diaw,-0.6582319788115505,-0.8697380885076789,0.10935430133952663,-0.7574197718846344,-1.3005911742302025,-0.7862845799449131,-0.7448716491812793,-0.9659972439379788,-0.6609666309818786,-0.54062401901412,-0.5693956699479998,-0.6084216100204448,0.622,-0.5675159674284965,0.0
2017,Kris Humphries,-1.3669828905341457,-0.8697380885076789,-0.8871367696169097,-0.13147430675075408,-1.045264259269838,-0.09401228673254394,-0.42426692213051315,-0.03771908565848553,-0.4911978045310536,-0.37824436334761263,-0.5024759815182437,-0.23940513370703362,0.524,-0.6967005700023102,0.0
2017,David West,-1.3268649143989046,-0.8697380885076789,0.053993686286391465,-0.4235821904798983,-0.27928351438874455,0.5982600064798249,0.4894565499641688,0.5676797132194452,-0.1516601516294037,1.180600331050859,0.1667209027793187,-0.1840526622600225,0.817,-0.31046497251121397,0.0
2017,Corey Brewer,-0.9256851530464922,-0.8868447820070529,-0.4996124642449622,-0.8408791672358185,-0.02395659942838007,-0.5555271488741232,-0.7929623582388944,-0.9458172839753811,-0.6270128656917137,-0.6055758812807231,-0.6363153583777561,-0.8482823196241617,0.5,-0.742665987599559,0.0
2017,Dāvis Bertāns,-1.39372820795764,-0.8868447820070529,-0.776415539510639,-1.0495276556137785,-1.045264259269838,-0.09401228673254394,1.0986055313606247,-0.17897880539666916,-0.25352144749989874,0.6934613640513365,-0.03403816250995004,-0.5899707862047744,0.744,-0.42801493696502585,0.0
2017,Reggie Bullock,-0.9925484466052277,-0.8868447820070529,-0.6656943094043684,-0.7991494695602265,-0.27928351438874455,-0.7862845799449131,-0.03954124966959367,-0.42113832494784154,-0.6949203962720436,0.36870205271832174,-0.30171691622897495,-1.0143397339651967,0.451,-0.8058541084237071,0.0
2017,C.J. Watson,-0.8320765420642626,-0.8868447820070529,-0.16744877392615004,-1.0912573532893706,-0.02395659942838007,-1.0170420110157026,-0.5364785765982814,-0.9054573640501856,-0.7288741615622086,-0.8978592614804365,-0.7701547352372685,-0.885183967255503,0.354,-0.9309407965857962,0.0
2017,Reggie Williams,-1.2466289621284221,-0.8868447820070529,-0.776415539510639,-1.2581761439917387,-0.5346104293491091,-1.0170420110157026,-0.3601459767203599,-0.42113832494784154,-0.9665505185933635,0.011466810252005272,-0.5024759815182437,-0.7929298481771503,0.415,-0.852278033927163,0.0
2017,Pierre Jackson,-1.6076907473455933,-0.9039514755064267,0.16471491639266203,-1.2164464463161466,-1.045264259269838,-1.0170420110157026,-1.9952300846792668,-0.15879884543407155,-1.0344580491736937,-1.1576667105468486,-0.5693956699479998,1.181308300099598,0.402,-0.8805622403913053,0.0
2017,Stanley Johnson,-0.6314866613880564,-0.9039514755064267,-0.38889123413869153,-0.6322306788578583,-0.02395659942838007,-0.3247697178033337,-1.6746253576285006,-1.329236523264737,-0.8986429880130337,-0.7030036746806275,-0.7032350468075124,-0.756028200545809,0.451,-0.8187783000299161,0.0
2017,Jordan McRae,-1.6210634060573403,-0.9039514755064267,-0.8871367696169097,-1.2164464463161466,-1.3005911742302025,-0.5555271488741232,-0.8410530672965093,-0.8247375241997952,-0.9665505185933635,-0.930335192613738,-0.6363153583777561,0.3510212283944237,0.622,-0.6031649571360884,0.0
2017,Donatas Motiejūnas,-1.1262750337226985,-0.9039514755064267,-0.6656943094043684,-0.4235821904798983,-0.5346104293491091,-0.3247697178033337,-1.1295973216421988,-0.9458172839753811,-0.9665505185933635,-1.125190779413547,-0.7032350468075124,-0.23940513370703362,0.415,-0.8641705827444062,0.0
2017,Lucas Nogueira,-0.4576420981353443,-0.9039514755064267,-0.776415539510639,0.11890387930279789,0.48669723049234914,2.6750768861169325,2.2688127850959217,0.3457001536308705,0.22183126656241128,0.9207928819844471,0.233640591209075,-1.733921862776348,0.622,-0.6031649571360884,0.0
2017,Jarrod Uthoff,-1.3001195969754102,-0.9039514755064267,-0.6103336943512329,-0.6739603765334504,-1.3005911742302025,-0.09401228673254394,-0.8570833036490476,0.022820794229307658,-0.9665505185933635,-0.4431962256142157,-0.5024759815182437,-0.1471510146286809,0.402,-0.8805622403913053,0.0
2017,Noah Vonleh,-0.7250952723702858,-0.9039514755064267,-0.9424973846700451,0.4944711583831262,-0.7899373443094735,-0.09401228673254394,-0.24793432225259174,-0.6027579646112203,-0.42329027395072366,-0.995287054880341,-0.9039941120967812,-1.0696922054122084,0.5,-0.7569943596685268,0.0
2017,Tyler Ennis,-1.5274547950751107,-0.9210581690058008,-0.2781700040324207,-1.341635539342923,-0.5346104293491091,-1.0170420110157026,-0.312055267662745,-0.5825780046486227,-0.8986429880130337,-0.7679555369472306,-0.6363153583777561,0.03735722352802454,0.5,-0.7713227317374948,0.0
2017,Ed Davis,-0.7117226136585391,-0.9210581690058008,-0.8317761545637743,0.536200856058718,-1.045264259269838,0.13674514433824567,0.36121465914386236,-0.46149824487303676,-0.4572440392408887,-1.0602389171469437,-0.7701547352372685,-1.2726512673845842,0.5,-0.7713227317374948,0.0
2017,Dorian Finney-Smith,-0.2971701935943794,-0.9210581690058008,-0.7210549244575036,-0.5487712835066743,-0.27928351438874455,-0.3247697178033337,-0.8731135400015859,-1.2283367234517486,-0.5591053351113837,-0.5730999501474215,-0.7032350468075124,-1.3464545626472666,0.402,-0.8920822515347554,0.0
2017,K.J. McDaniels,-1.6344360647690872,-0.9381648625051747,-0.9978579997231803,-0.9660682602625945,-0.7899373443094735,-0.09401228673254394,0.23297276832355762,-0.46149824487303676,-0.8646892227228686,-0.47567215674751706,-0.5024759815182437,-0.1471510146286809,0.5,-0.7856511038064625,0.0
2017,Brandon Rush,-0.08320765420642645,-0.9381648625051747,-0.6103336943512329,-0.7991494695602265,-0.5346104293491091,0.13674514433824567,-0.568539049303358,-1.4503162830403231,-0.8986429880130337,-0.54062401901412,-0.5693956699479998,-1.7154710389606775,0.378,-0.9324882607692446,0.0
2017,Pascal Siakam,-0.9256851530464922,-0.9381648625051747,-0.9978579997231803,-0.2566633997775302,-0.5346104293491091,0.8290174375506147,-0.2799947949576683,-0.46149824487303676,-0.4911978045310536,-0.5081480878808186,-0.5693956699479998,-1.0696922054122084,0.622,-0.6388139468436803,0.0
2017,Ron Baker,-0.8053312246407686,-0.9552715560045488,-0.0013669287667439415,-0.8826088649114106,-0.02395659942838007,-0.5555271488741232,-1.3540206305777345,-1.268696643376944,-1.0684118144638586,-1.255094503946753,-0.9039941120967812,-0.756028200545809,0.378,-0.9433205100533844,0.0
2017,Jason Terry,-0.5512507091175742,-0.9552715560045488,-0.4442518491918268,-1.0912573532893706,-0.27928351438874455,-0.3247697178033337,0.9543334041877799,-0.9458172839753811,-0.32142897808022863,-0.021009120881296212,-0.2347972277992187,-1.6785693913293362,0.512,-0.7858803577595661,0.0
2017,Edy Tavares,-1.1396476924344454,-0.9723782495039228,-0.8871367696169097,0.6196602514099022,-1.8112450041509316,5.9056809211079875,1.4833312038215443,1.5161378314615361,-1.0005042838835285,1.3429799867173664,-0.5024759815182437,-1.051241381596538,0.5,-0.8143078479443981,0.0
2017,Justin Harper,-1.6344360647690872,-0.9723782495039228,-0.776415539510639,-0.9660682602625945,-1.8112450041509316,-1.0170420110157026,-0.6486902310660495,-1.7933756024044836,-1.0684118144638586,-3.073746647411636,-0.5693956699479998,0.646234409445152,0.341,-0.9965647406616688,0.0
2017,Patrick McCaw,-0.9925484466052277,-0.9723782495039228,-0.5549730792980975,-1.0912573532893706,-0.5346104293491091,-0.5555271488741232,-0.0074807769645170484,-1.0467170837883695,-0.4572440392408887,-0.5081480878808186,-0.5693956699479998,-1.2911020912002549,0.817,-0.4509403322753744,0.0
2017,Anthony Brown,-1.0727843988757102,-0.9894849430032967,-0.776415539510639,-0.4235821904798983,-0.5346104293491091,-0.7862845799449131,-1.7708067757437305,-1.329236523264737,-1.0344580491736937,-1.1576667105468486,-0.5693956699479998,-0.6084216100204448,0.5,-0.8286362200133659,0.0
2017,Jarell Martin,-1.233256303416675,-0.9894849430032967,-1.0532186147763158,-0.04801491139957015,-0.7899373443094735,-0.5555271488741232,-1.0173856671744308,-1.026537123825772,-0.8307354574327036,-1.6123297464130693,-0.8370744236670249,-0.4608150194950807,0.524,-0.8018135075002581,0.0
2017,Kris Dunn,-0.7250952723702858,-1.0065916365026708,0.16471491639266203,-0.7991494695602265,0.7420241454527137,0.13674514433824567,-1.7387463030386539,-1.147616883601358,-1.0005042838835285,-0.6380518124140245,-0.7032350468075124,-0.8667331434398325,0.378,-0.9758172579058034,0.0
2017,Jonas Jerebko,-0.898939835622998,-1.0065916365026708,-0.6656943094043684,-0.21493370210193818,-1.045264259269838,-0.5555271488741232,-0.05557148602213199,-0.9054573640501856,-0.32142897808022863,-0.5081480878808186,-0.5693956699479998,-1.3833562102786074,0.646,-0.6839769756050669,0.0
2017,Tyus Jones,-1.2867469382636634,-1.0579117170007928,0.27543614649893283,-1.2164464463161466,0.2313703155319847,-0.7862845799449131,-0.2799947949576683,0.0026408342667100493,-0.5251515698212187,0.3362261215850202,-0.2347972277992187,-0.9774380863338556,0.378,-1.0083140057582223,0.0
2017,Brian Roberts,-1.6611813821925816,-1.0579117170007928,-0.4442518491918268,-1.2581761439917387,-1.3005911742302025,-1.0170420110157026,-0.48838786754066643,-0.8045575642371972,-0.9665505185933635,-1.0927148482802456,-0.6363153583777561,-0.1840526622600225,0.439,-0.9471318570237297,0.0
2017,Rashad Vaughn,-1.5140821363633639,-1.0579117170007928,-0.8317761545637743,-1.1747167486405545,-0.5346104293491091,-0.5555271488741232,-1.4662322850455025,-1.208156763489151,-1.0344580491736937,-0.8978592614804365,-0.6363153583777561,-0.3132084289697162,0.512,-0.8739138757513043,0.0
2017,Tyler Zeller,-1.6344360647690872,-1.0579117170007928,-0.7210549244575036,-0.6739603765334504,-1.5559180891905673,-0.09401228673254394,-0.520448340245743,-0.15879884543407155,-0.6949203962720436,-0.5081480878808186,-0.5024759815182437,-0.4423641956794099,0.646,-0.7395137457443861,0.0
2017,José Calderón,-1.2600016208401692,-1.0750184105001668,-0.0013669287667439415,-0.9243385625870026,-1.045264259269838,-1.0170420110157026,-0.5525088129508197,-0.9861772039005764,-0.9325967533031987,-0.7679555369472306,-0.6363153583777561,-0.8298314958084912,0.5,-0.900278080358205,0.0
2017,Kyle Anderson,-1.1129023750109515,-1.0750184105001668,-0.4442518491918268,-0.46531188815549035,-0.02395659942838007,-0.09401228673254394,-0.24793432225259174,-0.25969864524705993,-0.11770638633923865,0.855841019717844,0.1667209027793187,-1.2542004435689138,0.744,-0.6625417309898911,0.0
2017,Dragan Bender,-1.233256303416675,-1.0750184105001668,-0.8871367696169097,-0.6739603765334504,-1.3005911742302025,0.13674514433824567,-1.6105044122183474,-1.7126557625540932,-1.1363193450441884,-1.3849982284799587,-0.7701547352372685,-0.8298314958084912,0.293,-1.101964245600996,0.0
2017,Jared Sullinger,-1.580945429922099,-1.0750184105001668,-0.9978579997231803,-0.6322306788578583,-0.7899373443094735,-0.7862845799449131,-2.7967419023061817,-1.5713960428159093,-1.0684118144638586,-2.06699278227929,-0.6363153583777561,0.33257040457875287,0.622,-0.7814099056740481,0.0
2017,Gary Payton II,-0.8053312246407686,-1.0921251039995408,0.053993686286391465,-0.8408791672358185,-0.5346104293491091,0.5982600064798249,-2.0433207937368816,-1.8740954422548743,-1.1023655797540237,-1.8396612643461798,-0.5693956699479998,-0.5715199623891035,0.512,-0.9032583817485503,0.0
