,Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,Share
4303,2023,Collin Sexton,23.9,14.3,2.9,2.2,0.6,0.1,0.616,15.9,2.5,-1.3,0.2,23.4,0.451,0.0
4304,2023,Bobby Portis,26.0,14.1,1.5,9.6,0.4,0.2,0.575,17.8,5.3,0.7,1.2,21.7,0.707,0.0
4305,2023,Jonas Valančiūnas,24.9,14.1,1.8,10.2,0.3,0.7,0.61,19.3,5.8,-0.4,0.8,23.4,0.512,0.0
4306,2023,Jalen Williams,30.3,14.1,3.3,4.5,1.4,0.5,0.601,15.6,5.6,0.3,1.3,18.4,0.488,0.0
4307,2023,Bogdan Bogdanović,27.9,14.0,2.8,3.1,0.8,0.3,0.586,14.2,2.8,0.5,0.9,19.8,0.5,0.0
4308,2023,Markelle Fultz,29.6,14.0,5.7,3.9,1.5,0.4,0.564,16.6,3.7,0.5,1.2,21.3,0.415,0.0
4309,2023,Chris Paul,32.0,13.9,8.9,4.3,1.5,0.4,0.555,17.7,6.2,3.2,2.5,19.2,0.549,0.0
4310,2023,Saddiq Bey,27.6,13.8,1.5,4.7,0.9,0.2,0.564,14.6,3.9,-0.3,0.9,20.2,0.5,0.0
4311,2023,Luguentz Dort,30.7,13.7,2.1,4.6,1.0,0.3,0.513,11.3,2.9,-3.0,-0.6,19.8,0.488,0.0
4312,2023,Malik Monk,22.3,13.5,3.9,2.6,0.6,0.3,0.587,16.6,3.2,0.3,1.0,25.8,0.585,0.0
4313,2023,Rudy Gobert,30.7,13.4,1.2,11.6,0.8,1.4,0.675,18.9,7.8,0.7,1.4,16.3,0.512,0.0
4314,2023,Jusuf Nurkić,26.8,13.3,2.9,9.1,0.8,0.8,0.589,17.3,2.7,0.1,0.7,22.1,0.402,0.0
4315,2023,Kris Dunn,25.8,13.2,5.6,4.5,1.1,0.5,0.606,19.1,1.9,2.4,0.6,20.2,0.451,0.0
4316,2023,John Collins,30.0,13.1,1.2,6.5,0.6,1.0,0.593,13.6,4.2,-1.3,0.4,17.1,0.5,0.0
4317,2023,Cole Anthony,25.9,13.0,3.9,4.8,0.6,0.5,0.57,16.0,3.7,1.3,1.3,21.5,0.415,0.0
4318,2023,Austin Reaves,28.8,13.0,3.4,3.0,0.5,0.3,0.687,14.9,5.4,0.7,1.2,16.2,0.524,0.0
4319,2023,Tre Jones,29.2,12.9,6.6,3.6,1.3,0.1,0.534,16.0,3.4,-1.0,0.5,19.3,0.268,0.0
4320,2023,Alec Burks,22.0,12.8,2.2,3.1,0.7,0.2,0.602,16.5,2.5,1.2,0.9,22.8,0.207,0.0
4321,2023,Jabari Smith Jr.,31.0,12.8,1.3,7.2,0.5,0.9,0.514,11.2,1.9,-3.7,-1.1,18.4,0.268,0.0
4322,2023,Malik Beasley,25.8,12.7,1.5,3.5,0.8,0.1,0.531,10.9,1.4,-2.0,0.0,21.1,0.5,0.0
4323,2023,KJ Martin,28.0,12.7,1.5,5.5,0.5,0.4,0.635,15.4,4.9,-0.7,0.7,16.4,0.268,0.0
4324,2023,Nic Claxton,29.9,12.6,1.9,9.2,0.9,2.5,0.691,20.8,9.2,3.1,2.9,15.4,0.549,0.0
4325,2023,Dennis Schröder,30.1,12.6,4.5,2.5,0.8,0.2,0.545,11.5,2.8,-2.9,-0.4,18.6,0.524,0.0
4326,2023,Jakob Poeltl,26.5,12.5,2.7,9.1,0.9,1.2,0.635,21.0,6.0,1.9,1.9,18.2,0.5,0.0
4327,2023,Mac McClung,20.5,12.5,4.5,5.0,0.0,0.0,0.563,19.2,0.1,0.5,0.0,27.5,0.659,0.0
4328,2023,Kelly Olynyk,28.6,12.5,3.7,6.2,0.9,0.5,0.643,14.4,4.3,0.4,1.2,17.8,0.451,0.0
4329,2023,Eric Gordon,28.5,12.4,2.7,1.9,0.6,0.4,0.587,11.8,2.3,-1.9,0.1,17.8,0.5,0.0
4330,2023,Derrick White,28.3,12.4,3.9,3.6,0.7,0.9,0.604,15.4,7.4,2.4,2.6,17.7,0.695,0.0
4331,2023,Keegan Murray,29.8,12.2,1.2,4.6,0.8,0.5,0.597,12.3,4.3,-0.6,0.8,15.8,0.585,0.0
4332,2023,Caris LeVert,30.2,12.1,3.9,3.8,1.0,0.3,0.546,12.4,4.4,-0.2,1.0,18.7,0.622,0.0
4333,2023,Jaden McDaniels,30.6,12.1,1.9,3.9,0.9,1.0,0.611,12.0,4.4,-1.2,0.5,15.8,0.512,0.0
4334,2023,Marvin Bagley III,23.6,12.0,0.9,6.4,0.5,0.7,0.587,17.2,2.0,-0.9,0.3,20.4,0.207,0.0
4335,2023,Clint Capela,26.6,12.0,0.9,11.0,0.7,1.2,0.656,22.1,7.2,2.2,1.8,15.7,0.5,0.0
4336,2023,Mike Conley,30.3,11.9,6.7,2.7,1.1,0.2,0.583,14.7,5.5,0.9,1.5,16.3,0.5,0.0
4337,2023,Bones Hyland,19.4,11.8,3.1,2.4,0.7,0.3,0.535,14.9,1.4,-0.8,0.3,28.0,0.5,0.0
4338,2023,Lonnie Walker IV,23.2,11.7,1.1,1.9,0.5,0.3,0.57,12.2,1.8,-1.4,0.2,20.2,0.524,0.0
4339,2023,Zach Collins,22.9,11.6,2.9,6.4,0.6,0.8,0.599,16.4,2.2,-0.2,0.6,21.2,0.268,0.0
4340,2023,Bruce Brown,28.5,11.5,3.4,4.1,1.1,0.6,0.571,13.3,4.3,-0.5,0.9,17.8,0.646,0.0
4341,2023,Naz Reid,18.4,11.5,1.1,4.9,0.6,0.8,0.617,18.5,3.0,1.0,1.0,24.8,0.512,0.0
4342,2023,Marcus Smart,32.1,11.5,6.3,3.1,1.5,0.4,0.538,12.1,3.7,-1.0,0.5,17.8,0.695,0.0
4343,2023,Max Strus,28.4,11.5,2.1,3.2,0.5,0.2,0.557,10.8,3.4,-1.7,0.2,17.6,0.537,0.0
4344,2023,John Wall,22.2,11.4,5.2,2.7,0.8,0.4,0.498,13.6,0.3,-1.2,0.1,27.0,0.537,0.0
4345,2023,Quentin Grimes,29.9,11.3,2.1,3.2,0.7,0.4,0.619,11.7,4.8,-0.1,1.0,14.4,0.573,0.0
4346,2023,Isaiah Stewart,28.3,11.3,1.4,8.1,0.4,0.7,0.56,13.1,2.0,-2.1,0.0,17.3,0.207,0.0
4347,2023,Rui Hachimura,23.3,11.2,0.9,4.5,0.3,0.4,0.556,13.2,1.8,-2.2,-0.1,20.2,0.5,0.0
4348,2023,Kyle Lowry,31.2,11.2,5.1,4.1,1.0,0.4,0.565,12.6,3.4,0.2,0.9,16.7,0.537,0.0
4349,2023,Marcus Morris,28.1,11.2,1.8,4.0,0.6,0.3,0.534,10.5,2.0,-1.9,0.0,17.6,0.537,0.0
4350,2023,Corey Kispert,28.3,11.1,1.2,2.8,0.4,0.1,0.657,11.5,3.8,-1.5,0.2,14.1,0.427,0.0
4351,2023,Jeremy Sochan,26.0,11.0,2.5,5.3,0.8,0.4,0.509,11.4,0.2,-4.0,-0.7,19.8,0.268,0.0
4352,2023,Mason Plumlee,26.0,10.8,3.1,8.9,0.6,0.6,0.689,19.6,7.9,2.2,2.2,15.2,0.5,0.0
4353,2023,Kentavious Caldwell-Pope,31.3,10.8,2.4,2.7,1.5,0.5,0.598,11.5,4.5,-1.0,0.6,14.1,0.646,0.0
4354,2023,Jaylen Nowell,19.3,10.8,2.0,2.6,0.6,0.1,0.527,13.7,1.2,-2.5,-0.2,25.0,0.512,0.0
4355,2023,Ivica Zubac,28.6,10.8,1.0,9.9,0.4,1.3,0.661,16.7,6.7,-0.9,0.6,14.8,0.537,0.0
4356,2023,Talen Horton-Tucker,20.2,10.7,3.8,3.2,0.6,0.4,0.508,13.7,0.8,-1.6,0.2,25.9,0.451,0.0
4357,2023,Victor Oladipo,26.3,10.7,3.5,3.0,1.4,0.3,0.513,10.6,0.6,-2.1,0.0,21.1,0.537,0.0
4358,2023,Cam Thomas,16.6,10.6,1.4,1.7,0.4,0.1,0.567,14.7,1.0,-2.7,-0.2,27.8,0.549,0.0
4359,2023,Jeenathan Williams,25.4,10.6,2.0,3.0,0.6,0.4,0.657,15.5,0.3,-3.0,0.0,15.2,0.402,0.0
4360,2023,Moritz Wagner,19.5,10.5,1.5,4.5,0.6,0.2,0.63,17.4,3.4,0.6,0.7,21.1,0.415,0.0
4361,2023,Grayson Allen,27.4,10.4,2.3,3.3,0.9,0.2,0.612,12.3,5.1,0.1,1.0,14.6,0.707,0.0
4362,2023,Killian Hayes,28.3,10.3,6.2,2.9,1.4,0.4,0.455,10.2,-0.5,-3.8,-1.0,20.5,0.207,0.0
4363,2023,Tyus Jones,24.3,10.3,5.2,2.5,1.0,0.1,0.546,16.0,5.7,1.6,1.7,17.7,0.622,0.0
4364,2023,Monte Morris,27.3,10.3,5.3,3.4,0.7,0.2,0.579,15.0,4.2,0.5,1.1,15.6,0.427,0.0
4365,2023,Cameron Payne,20.2,10.3,4.5,2.2,0.7,0.2,0.512,13.2,1.1,-1.2,0.2,24.8,0.549,0.0
4366,2023,Reggie Jackson,24.4,10.2,3.4,2.1,0.7,0.1,0.514,10.0,0.6,-3.9,-0.8,20.8,0.5,0.0
4367,2023,Malaki Branham,23.5,10.2,1.9,2.7,0.5,0.1,0.524,9.5,-0.1,-5.2,-1.3,19.1,0.268,0.0
4368,2023,Doug McDermott,20.5,10.2,1.4,2.2,0.2,0.1,0.59,11.1,1.0,-3.2,-0.4,19.2,0.268,0.0
4369,2023,Patrick Williams,28.3,10.2,1.2,4.0,0.9,0.9,0.576,11.2,3.5,-1.3,0.4,15.7,0.488,0.0
4370,2023,Josh Richardson,23.5,10.1,2.7,2.7,1.1,0.3,0.555,12.3,1.8,-1.2,0.3,18.4,0.5,0.0
4371,2023,De'Anthony Melton,27.9,10.1,2.6,4.1,1.6,0.5,0.566,12.7,4.2,0.9,1.6,16.4,0.659,0.0
4372,2023,Aaron Nesmith,24.9,10.1,1.3,3.8,0.8,0.5,0.566,10.5,2.0,-3.0,-0.4,16.8,0.427,0.0
4373,2023,James Wiseman,19.3,10.0,0.7,5.9,0.2,0.6,0.589,15.6,1.4,-3.5,-0.3,21.2,0.5,0.0
4374,2023,Brandon Clarke,19.5,10.0,1.3,5.5,0.6,0.7,0.682,20.0,4.5,2.5,1.3,17.7,0.622,0.0
4375,2023,Jonathan Kuminga,20.8,9.9,1.9,3.4,0.6,0.5,0.597,13.3,2.4,-1.7,0.1,19.6,0.537,0.0
4376,2023,Onyeka Okongwu,23.1,9.9,1.0,7.2,0.7,1.3,0.678,19.4,7.1,0.8,1.3,15.1,0.5,0.0
4377,2023,Luka Šamanić,23.0,9.9,2.1,4.3,0.9,0.3,0.55,11.0,0.2,-2.1,0.0,18.9,0.451,0.0
4378,2023,Shaedon Sharpe,22.2,9.9,1.2,3.0,0.5,0.3,0.568,11.5,1.2,-3.3,-0.6,19.0,0.402,0.0
4379,2023,Jalen Suggs,23.5,9.9,2.9,3.0,1.3,0.5,0.528,12.5,1.4,-1.0,0.3,20.3,0.415,0.0
4380,2023,Thomas Bryant,18.3,9.8,0.5,5.7,0.3,0.5,0.682,19.7,4.1,0.6,0.7,18.2,0.5,0.0
4381,2023,Josh Hart,32.3,9.8,3.8,7.8,1.2,0.3,0.622,14.1,6.0,0.9,1.8,12.6,0.5,0.0
4382,2023,Al Horford,30.5,9.8,3.0,6.2,0.5,1.0,0.631,13.8,6.3,3.3,2.5,11.9,0.695,0.0
4383,2023,Herbert Jones,29.6,9.8,2.5,4.1,1.6,0.6,0.567,12.1,4.2,-0.3,0.8,14.5,0.512,0.0
4384,2023,Julian Champagnie,18.8,9.7,0.6,3.5,0.4,0.3,0.6,13.4,0.4,-3.3,-0.1,19.2,0.5,0.0
4385,2023,Cam Reddish,24.8,9.7,1.4,2.2,1.0,0.4,0.561,10.6,0.9,-3.4,-0.4,17.1,0.5,0.0
4386,2023,Keita Bates-Diop,21.7,9.7,1.5,3.7,0.7,0.3,0.609,14.9,2.7,-0.6,0.5,16.7,0.268,0.0
4387,2023,Coby White,23.4,9.7,2.8,2.9,0.7,0.1,0.572,12.5,3.1,-0.8,0.5,17.9,0.488,0.0
4388,2023,Caleb Martin,29.3,9.6,1.6,4.8,1.0,0.4,0.571,11.4,3.7,-1.2,0.4,14.4,0.537,0.0
4389,2023,Isaiah Joe,19.1,9.5,1.2,2.4,0.7,0.1,0.626,14.5,3.8,0.9,1.0,17.7,0.488,0.0
4390,2023,Andrew Nembhard,27.6,9.5,4.5,2.7,0.9,0.2,0.528,10.0,1.2,-3.2,-0.6,16.1,0.427,0.0
4391,2023,Jalen McDaniels,23.9,9.4,1.6,4.3,1.0,0.4,0.557,11.8,2.7,-2.1,-0.1,17.2,0.5,0.0
4392,2023,Kyle Anderson,28.4,9.4,4.9,5.3,1.1,0.9,0.583,14.8,5.1,2.5,2.2,14.4,0.512,0.0
4393,2023,Chris Boucher,20.0,9.4,0.4,5.5,0.6,0.8,0.59,18.0,5.0,-0.1,0.7,18.0,0.5,0.0
4394,2023,Donte DiVincenzo,26.3,9.4,3.5,4.5,1.3,0.1,0.593,12.8,4.2,0.7,1.3,15.1,0.537,0.0
4395,2023,Jalen Smith,18.8,9.4,1.0,5.8,0.3,0.9,0.565,15.9,2.3,-2.1,0.0,21.0,0.427,0.0
4396,2023,Gabe Vincent,25.9,9.4,2.5,2.1,0.9,0.1,0.533,9.0,1.4,-3.4,-0.6,17.5,0.537,0.0
4397,2023,Luke Kennard,22.3,9.3,1.5,2.7,0.5,0.1,0.684,13.0,3.4,0.5,0.8,14.5,0.5,0.0
4398,2023,Hamidou Diallo,17.8,9.3,1.0,3.5,0.9,0.3,0.593,15.7,1.3,-1.4,0.1,21.8,0.207,0.0
4399,2023,Tari Eason,21.5,9.3,1.1,6.0,1.2,0.6,0.525,15.2,2.6,-1.7,0.1,19.3,0.268,0.0
4400,2023,Precious Achiuwa,20.7,9.2,0.9,6.0,0.6,0.5,0.554,15.2,2.2,-2.3,-0.1,19.4,0.5,0.0
4401,2023,Deni Avdija,26.6,9.2,2.8,6.4,0.9,0.4,0.535,11.2,2.3,-2.3,-0.1,16.7,0.427,0.0
4402,2023,Seth Curry,19.9,9.2,1.6,1.6,0.6,0.1,0.593,12.3,1.8,-2.1,0.0,19.2,0.549,0.0
4403,2023,Walker Kessler,23.0,9.2,0.9,8.4,0.4,2.3,0.702,21.5,7.1,2.9,2.1,13.3,0.451,0.0
4404,2023,Bol Bol,21.5,9.1,1.0,5.8,0.4,1.2,0.603,14.4,2.3,-0.9,0.4,18.2,0.415,0.0
4405,2023,Jalen Duren,24.9,9.1,1.1,8.9,0.7,0.9,0.655,17.3,4.5,-0.8,0.5,14.3,0.207,0.0
4406,2023,Josh Green,25.7,9.1,1.7,3.0,0.7,0.1,0.645,11.2,2.6,-2.4,-0.2,14.6,0.463,0.0
4407,2023,Naji Marshall,23.3,9.1,2.5,3.6,0.7,0.2,0.539,11.4,2.5,-1.9,0.1,17.8,0.512,0.0
4408,2023,Taurean Prince,22.1,9.1,1.6,2.4,0.5,0.3,0.597,10.0,1.3,-3.3,-0.4,17.3,0.512,0.0
4409,2023,Jae'Sean Tate,21.8,9.1,2.7,3.8,0.7,0.2,0.546,12.2,0.7,-3.5,-0.3,18.8,0.268,0.0
4410,2023,Santi Aldama,21.8,9.0,1.3,4.8,0.6,0.6,0.591,13.9,4.6,0.5,1.1,16.0,0.622,0.0
4411,2023,Jose Alvarado,21.5,9.0,3.0,2.3,1.1,0.2,0.525,11.8,1.8,-1.2,0.3,19.8,0.512,0.0
4412,2023,Daniel Gafford,20.6,9.0,1.1,5.6,0.4,1.3,0.739,19.7,6.1,1.0,1.2,15.2,0.427,0.0
4413,2023,Mark Williams,19.3,9.0,0.4,7.1,0.7,1.0,0.659,19.8,2.8,0.1,0.4,17.0,0.329,0.0
4414,2023,AJ Griffin,19.5,8.9,1.0,2.1,0.6,0.2,0.577,12.6,2.2,-0.8,0.4,17.9,0.5,0.0
4415,2023,Jaden Hardy,14.8,8.8,1.4,1.9,0.4,0.1,0.571,14.6,0.7,-2.3,0.0,26.4,0.463,0.0
4416,2023,Shaquille Harrison,24.0,8.8,6.0,4.4,2.2,0.4,0.516,17.9,0.3,0.1,0.1,17.6,0.402,0.0
4417,2023,Terance Mann,23.1,8.8,2.3,3.4,0.5,0.3,0.619,13.4,4.3,-0.2,0.8,15.3,0.537,0.0
4418,2023,Royce O'Neale,31.7,8.8,3.7,5.1,0.9,0.6,0.538,9.2,2.9,-1.1,0.5,13.6,0.549,0.0
4419,2023,Dennis Smith Jr.,25.7,8.8,4.8,3.1,1.4,0.5,0.475,11.6,1.1,-2.2,-0.1,17.6,0.329,0.0
4420,2023,Jordan Nwora,19.2,8.7,1.4,3.7,0.4,0.2,0.561,12.2,1.5,-2.1,0.0,19.4,0.5,0.0
4421,2023,T.J. McConnell,20.3,8.7,5.3,3.1,1.1,0.1,0.59,16.8,3.1,0.5,1.0,19.1,0.427,0.0
4422,2023,Cedi Osman,20.1,8.7,1.5,2.3,0.5,0.1,0.579,12.0,3.3,-0.7,0.5,18.2,0.622,0.0
4423,2023,Landry Shamet,20.2,8.7,2.3,1.7,0.7,0.1,0.537,10.9,1.2,-1.4,0.1,18.9,0.549,0.0
4424,2023,Steven Adams,27.0,8.6,2.3,11.5,0.9,1.1,0.564,17.5,3.4,0.6,0.7,14.6,0.622,0.0
4425,2023,Ayo Dosunmu,26.2,8.6,2.6,2.8,0.8,0.3,0.567,10.2,2.9,-2.5,-0.2,14.9,0.488,0.0
4426,2023,Draymond Green,31.5,8.5,6.8,7.2,1.0,0.8,0.592,12.2,4.7,0.8,1.6,13.2,0.537,0.0
4427,2023,Shake Milton,20.6,8.4,3.2,2.5,0.3,0.2,0.575,12.7,2.9,-2.0,0.0,18.5,0.659,0.0
4428,2023,Dorian Finney-Smith,30.4,8.3,1.5,4.8,0.8,0.5,0.523,9.2,2.1,-2.0,0.0,13.2,0.5,0.0
4429,2023,Terrence Ross,21.1,8.3,1.5,2.4,0.6,0.2,0.544,10.2,1.6,-2.1,0.0,16.8,0.5,0.0
4430,2023,Gary Harris,24.7,8.3,1.2,2.0,0.9,0.3,0.62,10.5,2.3,-0.7,0.4,12.6,0.415,0.0
4431,2023,Kevin Love,20.0,8.2,1.9,6.4,0.3,0.2,0.548,13.1,2.6,0.6,0.8,19.2,0.5,0.0
4432,2023,Damion Lee,20.4,8.2,1.3,3.0,0.4,0.1,0.607,10.7,2.6,-1.7,0.1,16.3,0.549,0.0
4433,2023,Georges Niang,19.4,8.2,1.0,2.4,0.4,0.2,0.61,10.9,2.5,-1.4,0.2,17.0,0.659,0.0
4434,2023,Nick Richards,18.7,8.2,0.6,6.4,0.2,1.1,0.676,18.3,4.2,-1.3,0.2,15.6,0.329,0.0
4435,2023,Aleksej Pokusevski,20.6,8.1,1.9,4.7,0.6,1.3,0.522,13.4,1.0,0.0,0.3,18.3,0.488,0.0
4436,2023,Grant Williams,25.9,8.1,1.7,4.6,0.5,0.4,0.605,10.3,4.4,-1.1,0.5,13.1,0.695,0.0
4437,2023,Jevon Carter,22.3,8.0,2.4,2.5,0.8,0.4,0.56,10.9,3.5,-0.6,0.6,15.3,0.707,0.0
4438,2023,Kemba Walker,16.0,8.0,2.1,1.8,0.2,0.2,0.543,15.0,0.3,-0.3,0.1,22.1,0.463,0.0
4439,2023,Kenrich Williams,22.8,8.0,2.0,4.9,0.8,0.3,0.585,14.4,3.3,0.5,0.8,13.7,0.488,0.0
4440,2023,Robert Williams,23.5,8.0,1.4,8.3,0.6,1.4,0.742,19.8,3.8,3.3,1.1,11.8,0.695,0.0
4441,2023,Gabe York,18.7,8.0,1.7,2.0,0.7,0.0,0.548,11.8,0.1,-3.5,0.0,16.4,0.427,0.0
4442,2023,Jarred Vanderbilt,24.1,7.9,2.4,7.5,1.1,0.3,0.604,15.1,5.2,1.1,1.5,13.6,0.5,0.0
4443,2023,Ochai Agbaji,20.5,7.9,1.1,2.1,0.3,0.3,0.561,9.5,1.3,-3.0,-0.3,15.8,0.451,0.0
4444,2023,Chris Duarte,19.5,7.9,1.4,2.5,0.5,0.2,0.496,8.6,0.0,-4.5,-0.6,19.0,0.427,0.0
4445,2023,Duane Washington Jr.,12.7,7.9,2.0,1.2,0.2,0.1,0.458,9.3,-0.5,-4.6,-0.3,32.5,0.549,0.0
4446,2023,Jeff Green,19.5,7.8,1.2,2.6,0.3,0.3,0.576,11.0,1.7,-3.4,-0.4,17.0,0.646,0.0
4447,2023,Tre Mann,17.7,7.7,1.8,2.3,0.6,0.2,0.492,10.0,0.5,-3.9,-0.6,20.7,0.488,0.0
4448,2023,Pat Connaughton,23.7,7.6,1.3,4.6,0.6,0.2,0.531,10.0,2.5,-1.0,0.3,13.8,0.707,0.0
4449,2023,Joe Harris,20.6,7.6,1.4,2.2,0.5,0.2,0.621,10.6,2.6,-1.1,0.3,14.3,0.549,0.0
4450,2023,Trey Lyles,16.9,7.6,0.9,4.1,0.4,0.4,0.607,14.2,2.6,-1.0,0.3,18.1,0.585,0.0
4451,2023,T.J. Warren,16.4,7.5,1.0,2.9,0.5,0.3,0.55,13.5,1.2,-2.0,0.0,19.5,0.5,0.0
4452,2023,Devonte' Graham,18.3,7.4,2.7,1.7,0.6,0.2,0.552,12.5,2.5,-0.1,0.6,17.1,0.5,0.0
4453,2023,Torrey Craig,24.7,7.4,1.5,5.4,0.6,0.8,0.566,11.6,4.0,-0.6,0.7,13.0,0.549,0.0
4454,2023,Mitchell Robinson,27.0,7.4,0.9,9.4,0.9,1.8,0.652,18.9,6.5,2.4,1.7,10.1,0.573,0.0
4455,2023,Obi Toppin,15.7,7.4,1.0,2.8,0.3,0.2,0.565,13.6,2.1,-0.5,0.4,19.5,0.573,0.0
4456,2023,Trendon Watford,19.1,7.4,2.1,3.8,0.5,0.2,0.625,13.6,2.1,-1.8,0.1,16.1,0.402,0.0
4457,2023,Delon Wright,24.4,7.4,3.9,3.6,1.8,0.3,0.581,16.3,3.7,3.4,1.7,12.9,0.427,0.0
4458,2023,Jay Huff,13.6,7.3,1.4,3.0,0.4,0.6,0.796,22.3,0.5,4.0,0.1,16.9,0.427,0.0
4459,2023,Josh Okogie,18.8,7.3,1.5,3.5,0.8,0.5,0.531,13.3,2.8,-0.2,0.6,17.7,0.549,0.0
4460,2023,Reggie Bullock,30.3,7.2,1.4,3.6,0.7,0.2,0.577,7.7,2.8,-2.6,-0.4,10.0,0.463,0.0
4461,2023,Isaiah Jackson,16.5,7.2,0.8,4.5,0.5,1.5,0.595,17.5,2.7,-0.8,0.3,17.4,0.427,0.0
4462,2023,Kendrick Nunn,13.8,7.1,1.3,1.6,0.4,0.1,0.53,11.1,0.2,-3.5,-0.4,23.7,0.5,0.0
4463,2023,Troy Brown Jr.,24.5,7.1,1.3,4.1,0.8,0.2,0.561,9.6,2.9,-1.0,0.5,12.1,0.524,0.0
4464,2023,Edmond Sumner,13.9,7.1,1.3,1.5,0.6,0.2,0.597,14.0,1.3,-2.6,-0.1,22.1,0.549,0.0
4465,2023,Lindell Wigginton,12.4,7.1,2.0,1.0,0.0,0.3,0.61,11.8,0.1,-6.7,-0.1,25.6,0.707,0.0
4466,2023,Eugene Omoruyi,16.1,7.0,0.7,2.8,0.7,0.1,0.533,10.9,0.6,-4.4,-0.4,19.3,0.5,0.0
4467,2023,Chance Comanche,21.0,7.0,0.0,3.0,0.0,1.0,0.518,12.2,0.0,-7.5,0.0,14.0,0.402,0.0
4468,2023,Kevon Looney,23.9,7.0,2.5,9.3,0.6,0.6,0.639,17.8,8.7,2.1,2.0,10.6,0.537,0.0
4469,2023,Joshua Primo,23.3,7.0,4.5,3.3,0.3,0.5,0.467,6.1,-0.1,-6.3,-0.1,18.2,0.268,0.0
4470,2023,Daniel Theis,15.6,7.0,1.3,3.1,0.3,0.9,0.497,14.2,0.1,-1.4,0.0,20.1,0.427,0.0
4471,2023,Xavier Tillman Sr.,19.3,7.0,1.6,5.0,1.0,0.5,0.621,17.3,4.2,1.9,1.2,13.7,0.622,0.0
4472,2023,Svi Mykhailiuk,14.6,6.9,1.7,1.7,0.5,0.1,0.584,14.0,0.8,-0.1,0.2,19.3,0.5,0.0
4473,2023,Jae Crowder,18.9,6.9,1.5,3.8,0.7,0.3,0.624,14.6,1.2,1.2,0.3,13.2,0.707,0.0
4474,2023,Willy Hernangómez,12.1,6.9,0.9,4.7,0.4,0.3,0.61,20.7,1.6,0.3,0.3,23.8,0.512,0.0
4475,2023,Joe Ingles,22.7,6.9,3.3,2.8,0.7,0.1,0.616,10.7,2.3,-0.7,0.3,12.6,0.707,0.0
4476,2023,Ty Jerome,18.1,6.9,3.0,1.7,0.5,0.1,0.594,12.8,2.1,-0.8,0.3,14.9,0.537,0.0
4477,2023,Cory Joseph,19.8,6.9,3.5,1.7,0.5,0.1,0.558,12.1,1.8,-1.5,0.2,15.2,0.207,0.0
4478,2023,Romeo Langford,19.6,6.9,1.2,2.7,0.6,0.3,0.524,10.4,0.5,-4.2,-0.5,15.4,0.268,0.0
4479,2023,Ben Simmons,26.3,6.9,6.1,6.3,1.3,0.6,0.559,13.4,2.2,0.4,0.7,14.3,0.549,0.0
4480,2023,Will Barton,17.7,6.8,2.0,2.4,0.5,0.2,0.493,10.0,0.4,-2.6,-0.2,18.9,0.5,0.0
4481,2023,Larry Nance Jr.,21.2,6.8,1.8,5.4,0.9,0.6,0.649,16.0,4.9,2.0,1.4,11.9,0.512,0.0
4482,2023,Jeremiah Robinson-Earl,18.9,6.8,1.0,4.2,0.6,0.3,0.548,13.0,1.9,-1.5,0.1,14.6,0.488,0.0
4483,2023,Aaron Wiggins,18.5,6.8,1.1,3.0,0.6,0.2,0.607,12.2,2.6,-2.1,0.0,14.5,0.488,0.0
4484,2023,Justise Winslow,26.8,6.8,3.4,5.0,1.0,0.4,0.466,9.3,0.4,-2.8,-0.2,14.2,0.402,0.0
4485,2023,Terence Davis,13.1,6.7,1.0,2.2,0.7,0.2,0.563,12.9,0.9,-1.5,0.1,22.2,0.585,0.0
4486,2023,Anthony Lamb,19.3,6.7,1.5,3.5,0.5,0.3,0.61,10.9,2.4,-1.1,0.3,13.8,0.537,0.0
4487,2023,Isaiah Livers,23.1,6.7,0.8,2.8,0.5,0.5,0.567,8.4,1.0,-2.4,-0.1,11.9,0.207,0.0
4488,2023,Théo Maledon,19.4,6.7,3.5,2.8,0.8,0.3,0.515,11.6,0.8,-2.5,-0.1,17.0,0.329,0.0
4489,2023,Dwight Powell,19.2,6.7,0.9,4.1,0.6,0.3,0.738,15.5,5.1,-1.2,0.3,12.6,0.463,0.0
4490,2023,David Roddy,18.0,6.7,0.8,2.8,0.4,0.3,0.519,8.8,1.1,-3.9,-0.6,16.7,0.622,0.0
4491,2023,Kevin Knox,15.1,6.6,0.5,2.8,0.4,0.2,0.579,11.1,0.7,-3.5,-0.4,18.4,0.5,0.0
4492,2023,Mo Bamba,15.7,6.6,0.9,4.6,0.3,0.9,0.602,15.7,2.2,0.5,0.5,16.6,0.5,0.0
4493,2023,Drew Eubanks,20.3,6.6,1.3,5.4,0.5,1.3,0.666,16.2,4.4,0.1,0.8,12.5,0.402,0.0
4494,2023,Jordan Goodwin,17.8,6.6,2.7,3.3,0.9,0.4,0.531,14.8,2.2,0.7,0.8,17.3,0.427,0.0
4495,2023,Jock Landale,14.2,6.6,1.0,4.1,0.2,0.4,0.595,16.4,2.7,-1.1,0.2,19.3,0.549,0.0
4496,2023,Nassir Little,18.1,6.6,0.9,2.6,0.4,0.4,0.555,10.2,0.7,-3.0,-0.3,16.0,0.402,0.0
